timestamp,CF_bus2_WINTER,CF_bus3_WINTER
2025-01-04 05:00:00,0.06514748859924557,0.0
2025-01-04 06:00:00,0.3626133371822557,0.0
2025-01-04 07:00:00,0.5286156965709689,0.0
2025-01-04 08:00:00,0.34973274639300256,0.0
2025-01-04 09:00:00,0.3626222072002041,0.0
2025-01-04 10:00:00,0.037530567310691605,0.0
2025-01-04 11:00:00,0.053173029283399426,0.0
2025-01-04 12:00:00,0.0,0.0
2025-01-04 13:00:00,0.0,0.0
2025-01-04 14:00:00,0.0,0.000484628372667392
2025-01-04 15:00:00,0.0,0.07216174431366587
2025-01-04 16:00:00,0.0,0.08130900054195082
2025-01-04 17:00:00,0.00850270211121256,0.016473711383394304
2025-01-04 18:00:00,0.0,0.08853272725252814
2025-01-04 19:00:00,0.0,0.08042981839532022
2025-01-04 20:00:00,0.0,0.1291628095415048
2025-01-04 21:00:00,0.0,0.2195772248678853
2025-01-04 22:00:00,0.0,0.23948879720477997
2025-01-04 23:00:00,0.0,0.4006209269935492
2025-01-05 00:00:00,0.0,0.3220263202883329
2025-01-05 01:00:00,0.0,0.06434171795701565
2025-01-05 02:00:00,0.0,0.0
2025-01-05 03:00:00,0.0,0.0
2025-01-05 04:00:00,0.0,0.0
2025-01-05 05:00:00,0.0,0.0
2025-01-05 06:00:00,0.03119343568049252,0.0
2025-01-05 07:00:00,0.10697448099868047,0.0
2025-01-05 08:00:00,0.11371151067546649,0.0
2025-01-05 09:00:00,0.18736193797342135,0.0
2025-01-05 10:00:00,0.10165860357100587,0.004266325881651651
2025-01-05 11:00:00,0.20294422450991687,0.001599291349022549
2025-01-05 12:00:00,0.34482792423900843,0.07694227930263521
2025-01-05 13:00:00,0.12455464854121275,0.48526106148086334
2025-01-05 14:00:00,0.015586686844478547,0.16508734329791128
2025-01-05 15:00:00,0.0,0.41978130031199007
2025-01-05 16:00:00,0.0,0.3403037575174743
2025-01-05 17:00:00,0.0,0.17442230927840263
2025-01-05 18:00:00,0.07083097120034769,0.4891414192867679
2025-01-05 19:00:00,0.0,0.8289962254049599
2025-01-05 20:00:00,0.07469767243943062,1.0
2025-01-05 21:00:00,0.08978102757508215,0.40218211340691684
2025-01-05 22:00:00,0.030059617460602508,0.05821968913902193
2025-01-05 23:00:00,0.0,0.0
2025-01-06 00:00:00,0.0,0.0
2025-01-06 01:00:00,0.08638223337193675,0.0
2025-01-06 02:00:00,0.08113455281677255,0.0
2025-01-06 03:00:00,1.0,0.03991854958317836
2025-01-06 04:00:00,0.6044064062613613,0.009484114881501242
2025-01-06 05:00:00,1.0,0.014093232474500072
2025-01-06 06:00:00,0.42405635721801554,0.0
2025-01-06 07:00:00,0.4028668088571226,0.013296449884214717
2025-01-06 08:00:00,0.2158512537096074,0.0
2025-01-06 09:00:00,0.34477229137263593,0.11246609209129996
2025-01-06 10:00:00,0.4913042798801452,0.38442700715390193
2025-01-06 11:00:00,0.18685069118330816,0.49925460033304203
2025-01-06 12:00:00,0.3655761850824112,0.3114322681296867
2025-01-06 13:00:00,0.06463385210416388,0.580236681155
2025-01-06 14:00:00,0.07217586482648784,0.7119649576059679
2025-01-06 15:00:00,0.39487556663354556,0.26993561950478107
2025-01-06 16:00:00,0.38417326447353434,0.12394306175665838
2025-01-06 17:00:00,1.0,0.0
2025-01-06 18:00:00,0.921329178705512,0.023925856067722056
2025-01-06 19:00:00,1.0,0.006055030123746618
2025-01-06 20:00:00,0.5924863778125128,0.030618633396290146
2025-01-06 21:00:00,1.0,0.02011639425121766
2025-01-06 22:00:00,1.0,0.44714025861710305
2025-01-06 23:00:00,1.0,0.298243692123565
2025-01-07 00:00:00,0.10373195671649071,0.4569176617391189
2025-01-07 01:00:00,0.041299819878676265,0.5349268376558222
2025-01-07 02:00:00,0.14727371895454502,0.07748926726912549
2025-01-07 03:00:00,0.3743919562328239,0.0281043614877508
2025-01-07 04:00:00,0.9697006695774145,0.0
2025-01-07 05:00:00,0.7597082989294459,0.029275656967043182
2025-01-07 06:00:00,0.8905152902163497,0.023347155894790285
2025-01-07 07:00:00,0.6812572832239768,0.1494542273457426
2025-01-07 08:00:00,0.8146600979032708,0.06621812333753412
2025-01-07 09:00:00,0.9723586077735036,0.09277458100627567
2025-01-07 10:00:00,0.9706746644932552,0.6288689778332534
2025-01-07 11:00:00,0.5088412593927923,1.0
2025-01-07 12:00:00,0.08115266787371479,1.0
2025-01-07 13:00:00,0.0,1.0
2025-01-07 14:00:00,0.0,1.0
2025-01-07 15:00:00,0.002868548962872899,1.0
2025-01-07 16:00:00,0.05310833197531876,1.0
2025-01-07 17:00:00,0.23121114398722017,1.0
2025-01-07 18:00:00,0.30949899155935146,1.0
2025-01-07 19:00:00,0.05884713957647953,0.8550770419460093
2025-01-07 20:00:00,0.035529560477367036,0.6629677578387906
2025-01-07 21:00:00,0.07523420189732855,0.5845776082874811
2025-01-07 22:00:00,0.024161363608776108,0.42274993790724785
2025-01-07 23:00:00,0.0014712465772656177,0.19473473419898707
